User_ID,State,Age_Group,Gender,AI_Tool,Usage_Frequency,Purpose
3261,Madhya Pradesh,18-24,Other,Copilot,Never,Other
3262,Punjab,25-34,Male,Bard,Weekly,Entertainment
3263,Rajasthan,18-24,Male,Other,Monthly,Work
3264,Gujarat,45-54,Male,Runway,Daily,Creative Projects
3265,Bihar,45-54,Male,Other,Monthly,Education
3266,Assam,25-34,Male,Copilot,Rarely,Education
3267,Punjab,25-34,Male,Other,Daily,Education
3268,Haryana,18-24,Female,Claude,Monthly,Education
3269,Jharkhand,25-34,Other,Copilot,Daily,Work
3270,Bihar,55+,Male,DALL·E,Never,Other
3271,Telangana,45-54,Other,Copilot,Never,Entertainment
3272,Gujarat,25-34,Female,Bard,Weekly,Entertainment
3273,Rajasthan,25-34,Female,Other,Daily,Education
3274,Gujarat,35-44,Male,Other,Monthly,Education
3275,Kerala,25-34,Other,Copilot,Daily,Creative Projects
3276,Haryana,55+,Male,Midjourney,Weekly,Education
3277,Madhya Pradesh,45-54,Female,ChatGPT,Daily,Entertainment
3278,Kerala,35-44,Female,Claude,Weekly,Creative Projects
3279,West Bengal,18-24,Other,DALL·E,Daily,Creative Projects
3280,Maharashtra,18-24,Male,Runway,Daily,Education
3281,Punjab,45-54,Other,Bard,Daily,Creative Projects
3282,Gujarat,18-24,Other,Runway,Monthly,Other
3283,Gujarat,55+,Female,Runway,Monthly,Education
3284,Tamil Nadu,25-34,Other,Other,Daily,Other
3285,Odisha,45-54,Female,Copilot,Monthly,Education
3286,Uttar Pradesh,35-44,Male,Copilot,Rarely,Other
3287,West Bengal,25-34,Other,Copilot,Daily,Education
3288,Kerala,18-24,Other,Other,Rarely,Entertainment
3289,Kerala,18-24,Male,Claude,Monthly,Education
3290,Kerala,35-44,Other,DALL·E,Daily,Entertainment
3291,Maharashtra,55+,Male,ChatGPT,Weekly,Work
3292,Gujarat,35-44,Female,Midjourney,Weekly,Work
3293,Karnataka,45-54,Female,DALL·E,Monthly,Education
3294,Rajasthan,35-44,Other,Midjourney,Daily,Entertainment
3295,West Bengal,18-24,Female,Runway,Never,Entertainment
3296,Haryana,55+,Female,DALL·E,Monthly,Creative Projects
3297,Bihar,55+,Male,Bard,Weekly,Creative Projects
3298,Tamil Nadu,35-44,Female,ChatGPT,Daily,Other
3299,Telangana,45-54,Female,ChatGPT,Daily,Creative Projects
3300,Telangana,18-24,Female,Claude,Weekly,Education
3301,Karnataka,25-34,Male,Other,Weekly,Creative Projects
3302,Uttar Pradesh,55+,Other,DALL·E,Rarely,Creative Projects
3303,West Bengal,35-44,Male,Copilot,Monthly,Education
3304,Odisha,45-54,Other,ChatGPT,Daily,Education
3305,Bihar,45-54,Other,DALL·E,Monthly,Other
3306,Kerala,18-24,Female,Copilot,Daily,Entertainment
3307,Chhattisgarh,55+,Female,Claude,Weekly,Creative Projects
3308,Andhra Pradesh,18-24,Male,Runway,Rarely,Work
3309,Telangana,25-34,Male,Runway,Weekly,Entertainment
3310,Assam,25-34,Male,DALL·E,Rarely,Education
3311,Andhra Pradesh,25-34,Female,DALL·E,Never,Creative Projects
3312,Jharkhand,45-54,Other,Bard,Monthly,Other
3313,Kerala,55+,Male,DALL·E,Daily,Work
3314,Madhya Pradesh,18-24,Other,Bard,Weekly,Entertainment
3315,Tamil Nadu,18-24,Female,Copilot,Daily,Creative Projects
3316,Maharashtra,25-34,Female,Other,Monthly,Education
3317,Chhattisgarh,55+,Female,Runway,Rarely,Entertainment
3318,West Bengal,55+,Female,Other,Monthly,Work
3319,Jharkhand,35-44,Other,Copilot,Rarely,Education
3320,Andhra Pradesh,55+,Other,Runway,Rarely,Work
3321,Bihar,55+,Male,Runway,Rarely,Creative Projects
3322,Bihar,18-24,Other,ChatGPT,Daily,Entertainment
3323,Assam,55+,Other,Claude,Rarely,Other
3324,Tamil Nadu,55+,Other,Other,Monthly,Creative Projects
3325,Chhattisgarh,18-24,Male,Bard,Daily,Creative Projects
3326,Telangana,55+,Other,Runway,Never,Other
3327,Jammu and Kashmir,18-24,Other,ChatGPT,Never,Other
3328,Odisha,35-44,Other,Other,Monthly,Education
3329,West Bengal,45-54,Female,Midjourney,Rarely,Work
3330,Tamil Nadu,18-24,Other,ChatGPT,Daily,Creative Projects
3331,Uttar Pradesh,18-24,Male,Copilot,Weekly,Education
3332,Jammu and Kashmir,55+,Male,Midjourney,Daily,Education
3333,Punjab,18-24,Male,Other,Weekly,Creative Projects
3334,Assam,25-34,Male,ChatGPT,Weekly,Work
3335,Chhattisgarh,25-34,Female,DALL·E,Daily,Other
3336,Karnataka,35-44,Male,Claude,Monthly,Creative Projects
3337,Telangana,18-24,Female,Bard,Daily,Work
3338,Andhra Pradesh,55+,Female,DALL·E,Daily,Other
3339,Assam,55+,Female,Midjourney,Weekly,Entertainment
3340,Gujarat,45-54,Male,Runway,Weekly,Creative Projects
3341,Maharashtra,35-44,Male,Claude,Weekly,Creative Projects
3342,Madhya Pradesh,55+,Female,Runway,Daily,Work
3343,Tamil Nadu,45-54,Female,ChatGPT,Weekly,Education
3344,Rajasthan,55+,Male,DALL·E,Daily,Education
3345,Uttar Pradesh,45-54,Other,Copilot,Weekly,Work
3346,Rajasthan,25-34,Other,Other,Never,Creative Projects
3347,Jammu and Kashmir,25-34,Other,Copilot,Daily,Creative Projects
3348,Telangana,55+,Male,Claude,Monthly,Creative Projects
3349,Punjab,35-44,Male,Copilot,Daily,Entertainment
3350,Punjab,18-24,Female,Bard,Weekly,Education
3351,Odisha,35-44,Male,Other,Weekly,Entertainment
3352,West Bengal,35-44,Male,Runway,Never,Creative Projects
3353,Kerala,18-24,Male,Claude,Weekly,Education
3354,Rajasthan,25-34,Female,Other,Monthly,Creative Projects
3355,West Bengal,25-34,Female,Claude,Monthly,Creative Projects
3356,Assam,18-24,Other,Copilot,Daily,Work
3357,Delhi,45-54,Other,Claude,Never,Education
3358,Gujarat,35-44,Male,ChatGPT,Weekly,Creative Projects
3359,Odisha,55+,Male,Midjourney,Daily,Other
3360,Karnataka,25-34,Female,DALL·E,Weekly,Other
3361,Uttar Pradesh,55+,Other,Midjourney,Weekly,Creative Projects
3362,Karnataka,18-24,Other,Other,Daily,Work
3363,Kerala,55+,Other,Runway,Monthly,Creative Projects
3364,West Bengal,55+,Male,DALL·E,Weekly,Other
3365,Karnataka,35-44,Male,Copilot,Monthly,Education
3366,Bihar,18-24,Male,Other,Daily,Work
3367,Gujarat,55+,Female,Bard,Never,Creative Projects
3368,Maharashtra,25-34,Other,Bard,Daily,Other
3369,Maharashtra,18-24,Female,Copilot,Monthly,Education
3370,Kerala,25-34,Other,Runway,Monthly,Other
3371,Assam,45-54,Male,Copilot,Daily,Work
3372,Telangana,55+,Female,Claude,Daily,Entertainment
3373,West Bengal,18-24,Female,Bard,Daily,Creative Projects
3374,Karnataka,25-34,Male,Other,Daily,Education
3375,Gujarat,55+,Other,Midjourney,Daily,Work
3376,Madhya Pradesh,35-44,Other,Copilot,Monthly,Work
3377,Jammu and Kashmir,25-34,Other,Runway,Weekly,Entertainment
3378,Haryana,25-34,Other,Other,Weekly,Entertainment
3379,Odisha,45-54,Male,Runway,Daily,Creative Projects
3380,Assam,35-44,Male,Midjourney,Rarely,Creative Projects
3381,Gujarat,45-54,Male,DALL·E,Daily,Work
3382,Chhattisgarh,35-44,Male,Midjourney,Weekly,Creative Projects
3383,Telangana,25-34,Female,Runway,Daily,Creative Projects
3384,Rajasthan,45-54,Female,Bard,Daily,Entertainment
3385,Andhra Pradesh,55+,Female,DALL·E,Monthly,Work
3386,Andhra Pradesh,35-44,Male,Other,Monthly,Other
3387,Kerala,25-34,Other,Midjourney,Monthly,Other
3388,Delhi,18-24,Female,Claude,Monthly,Education
3389,Odisha,35-44,Female,Claude,Never,Entertainment
3390,Kerala,35-44,Male,Bard,Weekly,Education
3391,Karnataka,55+,Other,Other,Weekly,Work
3392,Karnataka,35-44,Other,Claude,Daily,Other
3393,West Bengal,35-44,Other,Copilot,Daily,Other
3394,Assam,55+,Male,DALL·E,Weekly,Other
3395,Odisha,55+,Other,Bard,Weekly,Education
3396,Odisha,45-54,Female,DALL·E,Weekly,Creative Projects
3397,Uttar Pradesh,25-34,Female,Other,Daily,Education
3398,Chhattisgarh,25-34,Female,Runway,Rarely,Other
3399,Assam,45-54,Male,Midjourney,Never,Entertainment
3400,Jammu and Kashmir,25-34,Other,Copilot,Weekly,Entertainment
3401,Tamil Nadu,35-44,Male,Bard,Rarely,Education
3402,Assam,45-54,Other,Midjourney,Rarely,Education
3403,Gujarat,45-54,Male,Midjourney,Never,Work
3404,Jharkhand,25-34,Female,Midjourney,Weekly,Education
3405,Haryana,18-24,Male,Midjourney,Rarely,Education
3406,Chhattisgarh,25-34,Male,Midjourney,Daily,Other
3407,Haryana,18-24,Male,Bard,Monthly,Creative Projects
3408,Madhya Pradesh,45-54,Female,Claude,Monthly,Other
3409,Jammu and Kashmir,18-24,Male,Midjourney,Monthly,Creative Projects
3410,Jammu and Kashmir,35-44,Male,Runway,Daily,Other
3411,Gujarat,55+,Female,Runway,Rarely,Other
3412,Odisha,18-24,Other,Copilot,Weekly,Work
3413,Uttar Pradesh,55+,Male,Bard,Daily,Creative Projects
3414,Haryana,35-44,Female,ChatGPT,Weekly,Other
3415,Tamil Nadu,55+,Male,Claude,Rarely,Other
3416,Maharashtra,35-44,Female,Copilot,Never,Creative Projects
3417,Assam,55+,Other,Runway,Monthly,Work
3418,Jharkhand,55+,Other,Midjourney,Daily,Creative Projects
3419,Madhya Pradesh,25-34,Male,Bard,Daily,Work
3420,Tamil Nadu,18-24,Female,Bard,Daily,Work
3421,Tamil Nadu,55+,Other,Midjourney,Daily,Entertainment
3422,Haryana,45-54,Other,Runway,Weekly,Work
3423,Jharkhand,25-34,Female,Copilot,Weekly,Entertainment
3424,Andhra Pradesh,18-24,Male,Bard,Daily,Education
3425,Jharkhand,25-34,Other,DALL·E,Rarely,Work
3426,Kerala,18-24,Other,Runway,Monthly,Creative Projects
3427,Bihar,35-44,Other,Runway,Rarely,Entertainment
3428,Tamil Nadu,55+,Male,Claude,Weekly,Education
3429,Karnataka,45-54,Other,Copilot,Weekly,Education
3430,Telangana,25-34,Female,Runway,Weekly,Work
3431,Kerala,25-34,Male,Other,Weekly,Creative Projects
3432,Odisha,25-34,Other,Midjourney,Monthly,Work
3433,Telangana,25-34,Female,Other,Weekly,Other
3434,Uttar Pradesh,55+,Female,Runway,Rarely,Education
3435,Chhattisgarh,18-24,Male,Other,Never,Other
3436,Punjab,55+,Female,Copilot,Weekly,Other
3437,Odisha,35-44,Male,Other,Daily,Entertainment
3438,Kerala,55+,Male,DALL·E,Never,Other
3439,Haryana,55+,Male,Runway,Monthly,Education
3440,Odisha,35-44,Female,Copilot,Monthly,Education
3441,Telangana,55+,Male,Runway,Monthly,Creative Projects
3442,Tamil Nadu,18-24,Male,ChatGPT,Daily,Work
3443,Gujarat,45-54,Female,Other,Daily,Creative Projects
3444,Punjab,35-44,Male,Other,Daily,Creative Projects
3445,West Bengal,25-34,Other,Midjourney,Daily,Work
3446,Bihar,18-24,Female,Claude,Weekly,Education
3447,Punjab,45-54,Female,Midjourney,Daily,Entertainment
3448,Telangana,18-24,Female,ChatGPT,Rarely,Other
3449,Odisha,18-24,Other,Midjourney,Monthly,Entertainment
3450,Madhya Pradesh,25-34,Male,Midjourney,Weekly,Other
3451,Haryana,45-54,Female,Claude,Daily,Work
3452,Delhi,18-24,Female,Other,Monthly,Work
3453,Tamil Nadu,25-34,Female,ChatGPT,Daily,Creative Projects
3454,Haryana,35-44,Other,Midjourney,Monthly,Work
3455,Tamil Nadu,25-34,Other,DALL·E,Rarely,Other
3456,West Bengal,55+,Other,Runway,Weekly,Entertainment
3457,Telangana,25-34,Male,Midjourney,Daily,Entertainment
3458,Delhi,25-34,Male,Bard,Rarely,Entertainment
3459,Maharashtra,25-34,Other,Midjourney,Weekly,Entertainment
3460,Chhattisgarh,18-24,Male,Claude,Daily,Creative Projects
3461,Odisha,45-54,Other,Bard,Weekly,Entertainment
3462,Odisha,25-34,Male,DALL·E,Never,Other
3463,Punjab,25-34,Male,Runway,Daily,Creative Projects
3464,Maharashtra,55+,Other,DALL·E,Never,Creative Projects
3465,Maharashtra,55+,Female,DALL·E,Daily,Creative Projects
3466,Karnataka,35-44,Female,ChatGPT,Daily,Work
3467,Kerala,35-44,Male,DALL·E,Monthly,Creative Projects
3468,Andhra Pradesh,55+,Male,Copilot,Daily,Other
3469,Karnataka,45-54,Male,Claude,Weekly,Entertainment
3470,West Bengal,35-44,Male,ChatGPT,Daily,Work
3471,Assam,45-54,Male,Bard,Weekly,Entertainment
3472,Uttar Pradesh,55+,Male,Copilot,Daily,Education
3473,Odisha,35-44,Other,ChatGPT,Monthly,Work
3474,Rajasthan,25-34,Female,Claude,Monthly,Other
3475,Chhattisgarh,55+,Female,Bard,Never,Work
3476,Jammu and Kashmir,35-44,Other,Claude,Monthly,Creative Projects
3477,Haryana,45-54,Other,Claude,Monthly,Work
3478,Telangana,45-54,Female,Bard,Monthly,Creative Projects
3479,Gujarat,35-44,Female,DALL·E,Rarely,Entertainment
3480,Madhya Pradesh,45-54,Male,Midjourney,Daily,Work
3481,Andhra Pradesh,35-44,Female,Claude,Weekly,Work
3482,West Bengal,35-44,Male,DALL·E,Monthly,Other
3483,Madhya Pradesh,45-54,Male,Runway,Daily,Education
3484,Andhra Pradesh,18-24,Female,Bard,Never,Work
3485,Odisha,25-34,Male,Claude,Weekly,Entertainment
3486,Andhra Pradesh,55+,Male,Midjourney,Weekly,Creative Projects
3487,Karnataka,25-34,Other,Runway,Rarely,Entertainment
3488,Maharashtra,55+,Female,Bard,Weekly,Other
3489,Karnataka,55+,Other,Other,Never,Work
3490,Punjab,25-34,Male,ChatGPT,Never,Education
3491,Madhya Pradesh,35-44,Male,ChatGPT,Monthly,Education
3492,Bihar,45-54,Other,Other,Daily,Work
3493,Telangana,18-24,Other,DALL·E,Daily,Education
3494,Kerala,18-24,Other,ChatGPT,Weekly,Entertainment
3495,Kerala,18-24,Male,Copilot,Rarely,Creative Projects
3496,Andhra Pradesh,25-34,Female,Other,Daily,Work
3497,West Bengal,25-34,Male,Claude,Daily,Creative Projects
3498,Gujarat,35-44,Other,Claude,Daily,Education
3499,Maharashtra,18-24,Female,Bard,Weekly,Other
3500,Delhi,35-44,Other,Copilot,Rarely,Creative Projects
3501,Uttar Pradesh,18-24,Male,Claude,Daily,Other
3502,Rajasthan,25-34,Female,Bard,Daily,Entertainment
3503,Chhattisgarh,45-54,Female,Midjourney,Monthly,Other
3504,Bihar,45-54,Male,Claude,Rarely,Creative Projects
3505,Jammu and Kashmir,45-54,Other,DALL·E,Rarely,Creative Projects
3506,Jammu and Kashmir,45-54,Other,Claude,Rarely,Work
3507,Bihar,55+,Other,Midjourney,Daily,Other
3508,Bihar,18-24,Male,Midjourney,Weekly,Entertainment
3509,Chhattisgarh,45-54,Other,Claude,Never,Work
3510,Rajasthan,55+,Female,Midjourney,Never,Work
3511,Jharkhand,55+,Other,Bard,Monthly,Entertainment
3512,Chhattisgarh,55+,Other,Claude,Monthly,Work
3513,Haryana,35-44,Female,Claude,Never,Entertainment
3514,Kerala,35-44,Female,ChatGPT,Weekly,Education
3515,Jammu and Kashmir,55+,Other,DALL·E,Daily,Work
3516,Jammu and Kashmir,45-54,Female,Claude,Monthly,Creative Projects
3517,Haryana,18-24,Male,Runway,Never,Education
3518,West Bengal,25-34,Female,ChatGPT,Monthly,Work
3519,Uttar Pradesh,35-44,Male,Midjourney,Rarely,Entertainment
3520,Haryana,45-54,Female,DALL·E,Weekly,Education
3521,Uttar Pradesh,45-54,Male,DALL·E,Daily,Education
3522,Kerala,25-34,Male,Midjourney,Daily,Creative Projects
3523,Jammu and Kashmir,25-34,Other,Bard,Never,Work
3524,Jammu and Kashmir,45-54,Female,Other,Weekly,Work
3525,Andhra Pradesh,25-34,Female,Other,Daily,Entertainment
3526,Odisha,45-54,Female,ChatGPT,Never,Education
3527,Gujarat,25-34,Male,Claude,Weekly,Creative Projects
3528,Gujarat,25-34,Other,ChatGPT,Rarely,Entertainment
3529,Madhya Pradesh,45-54,Female,Midjourney,Weekly,Entertainment
3530,Uttar Pradesh,55+,Other,Midjourney,Daily,Creative Projects
3531,Chhattisgarh,45-54,Other,Runway,Monthly,Work
3532,Maharashtra,18-24,Male,Other,Never,Creative Projects
3533,Kerala,25-34,Female,Bard,Daily,Work
3534,Gujarat,35-44,Other,Other,Rarely,Other
3535,West Bengal,25-34,Female,DALL·E,Daily,Education
3536,Madhya Pradesh,18-24,Female,DALL·E,Weekly,Creative Projects
3537,Odisha,35-44,Female,Midjourney,Weekly,Entertainment
3538,Delhi,35-44,Other,ChatGPT,Rarely,Work
3539,Bihar,45-54,Male,DALL·E,Weekly,Education
3540,Telangana,55+,Male,Runway,Weekly,Education
3541,Delhi,45-54,Other,Runway,Rarely,Creative Projects
3542,Delhi,35-44,Female,Claude,Daily,Entertainment
3543,Kerala,35-44,Female,Claude,Daily,Creative Projects
3544,Rajasthan,55+,Male,ChatGPT,Daily,Entertainment
3545,Assam,25-34,Other,Other,Monthly,Other
3546,Rajasthan,55+,Other,Other,Weekly,Creative Projects
3547,Karnataka,45-54,Male,Bard,Rarely,Work
3548,Madhya Pradesh,25-34,Other,Claude,Weekly,Creative Projects
3549,Jharkhand,45-54,Other,ChatGPT,Daily,Creative Projects
3550,West Bengal,55+,Male,ChatGPT,Rarely,Other
3551,Andhra Pradesh,25-34,Male,Midjourney,Daily,Other
3552,Jammu and Kashmir,55+,Other,DALL·E,Never,Creative Projects
3553,Assam,18-24,Other,Midjourney,Daily,Entertainment
3554,Haryana,35-44,Male,DALL·E,Daily,Other
3555,Jammu and Kashmir,25-34,Male,Bard,Weekly,Other
3556,Kerala,35-44,Female,Bard,Daily,Entertainment
3557,Karnataka,18-24,Other,Bard,Daily,Education
3558,Gujarat,25-34,Other,ChatGPT,Weekly,Other
3559,Punjab,35-44,Male,ChatGPT,Daily,Other
3560,Delhi,35-44,Male,Other,Daily,Entertainment
3561,Punjab,25-34,Female,Midjourney,Daily,Entertainment
3562,Rajasthan,35-44,Female,Claude,Weekly,Creative Projects
3563,Jharkhand,35-44,Male,Runway,Weekly,Creative Projects
3564,Jharkhand,25-34,Other,DALL·E,Daily,Education
3565,West Bengal,35-44,Female,DALL·E,Monthly,Education
3566,Assam,35-44,Male,Bard,Monthly,Education
3567,Bihar,45-54,Male,Other,Monthly,Work
3568,Madhya Pradesh,45-54,Male,DALL·E,Weekly,Entertainment
3569,Uttar Pradesh,18-24,Other,Copilot,Daily,Other
3570,Bihar,45-54,Male,Bard,Weekly,Entertainment
3571,Assam,45-54,Male,Runway,Rarely,Entertainment
3572,Karnataka,18-24,Other,DALL·E,Weekly,Education
3573,West Bengal,35-44,Male,Midjourney,Daily,Entertainment
3574,Maharashtra,35-44,Male,DALL·E,Daily,Work
3575,Andhra Pradesh,45-54,Female,ChatGPT,Never,Other
3576,West Bengal,18-24,Male,Midjourney,Monthly,Education
3577,Bihar,35-44,Other,Midjourney,Weekly,Creative Projects
3578,Maharashtra,55+,Female,Midjourney,Daily,Other
3579,Chhattisgarh,25-34,Male,Copilot,Rarely,Creative Projects
3580,Jammu and Kashmir,25-34,Other,Copilot,Daily,Creative Projects
3581,Kerala,25-34,Male,DALL·E,Weekly,Entertainment
3582,Madhya Pradesh,45-54,Female,Bard,Monthly,Other
3583,Gujarat,25-34,Other,Other,Weekly,Work
3584,Tamil Nadu,25-34,Female,DALL·E,Daily,Entertainment
3585,Madhya Pradesh,55+,Other,DALL·E,Daily,Creative Projects
3586,Andhra Pradesh,35-44,Other,Other,Never,Other
3587,Karnataka,55+,Male,Other,Weekly,Entertainment
3588,Rajasthan,45-54,Other,DALL·E,Rarely,Other
3589,Rajasthan,25-34,Other,Other,Monthly,Education
3590,Tamil Nadu,35-44,Male,Runway,Never,Work
3591,Jammu and Kashmir,25-34,Other,ChatGPT,Never,Work
3592,Bihar,25-34,Other,Midjourney,Weekly,Work
3593,Delhi,45-54,Other,Claude,Weekly,Creative Projects
3594,Assam,25-34,Other,Runway,Monthly,Creative Projects
3595,West Bengal,18-24,Male,Bard,Monthly,Work
3596,Telangana,35-44,Male,Bard,Weekly,Other
3597,Tamil Nadu,35-44,Female,Midjourney,Rarely,Education
3598,Delhi,18-24,Other,Bard,Daily,Creative Projects
3599,West Bengal,45-54,Male,Midjourney,Weekly,Entertainment
3600,Assam,25-34,Other,Bard,Monthly,Entertainment
3601,Gujarat,25-34,Male,DALL·E,Daily,Creative Projects
3602,Madhya Pradesh,35-44,Female,ChatGPT,Weekly,Work
3603,Kerala,45-54,Other,Runway,Never,Other
3604,Haryana,45-54,Female,Runway,Monthly,Education
3605,Madhya Pradesh,45-54,Female,Bard,Never,Entertainment
3606,Punjab,25-34,Female,Runway,Monthly,Creative Projects
3607,Delhi,45-54,Male,Bard,Monthly,Other
3608,Jharkhand,18-24,Other,Other,Monthly,Work
3609,Punjab,55+,Male,Other,Daily,Education
3610,Assam,45-54,Male,Other,Weekly,Education
3611,West Bengal,55+,Other,Claude,Daily,Entertainment
3612,Rajasthan,25-34,Other,Runway,Never,Entertainment
3613,Punjab,45-54,Other,ChatGPT,Daily,Creative Projects
3614,Karnataka,35-44,Other,Runway,Daily,Education
3615,Chhattisgarh,25-34,Male,DALL·E,Monthly,Work
3616,Punjab,18-24,Other,ChatGPT,Weekly,Work
3617,Andhra Pradesh,18-24,Other,Runway,Daily,Creative Projects
3618,Andhra Pradesh,55+,Other,ChatGPT,Daily,Education
3619,Maharashtra,55+,Female,Runway,Rarely,Entertainment
3620,Gujarat,35-44,Other,Bard,Weekly,Work
3621,Chhattisgarh,35-44,Other,Copilot,Daily,Other
3622,Odisha,18-24,Male,Other,Weekly,Creative Projects
3623,Andhra Pradesh,45-54,Female,Bard,Daily,Work
3624,Chhattisgarh,18-24,Male,Midjourney,Daily,Other
3625,West Bengal,18-24,Female,Other,Never,Other
3626,Punjab,35-44,Male,Runway,Weekly,Work
3627,Jammu and Kashmir,55+,Male,Claude,Daily,Creative Projects
3628,Assam,35-44,Other,ChatGPT,Never,Other
3629,Madhya Pradesh,35-44,Other,Midjourney,Rarely,Other
3630,Tamil Nadu,35-44,Female,DALL·E,Daily,Education
3631,Chhattisgarh,18-24,Female,Other,Weekly,Education
3632,Uttar Pradesh,45-54,Female,Midjourney,Rarely,Education
3633,Delhi,18-24,Other,Other,Weekly,Other
3634,West Bengal,25-34,Male,Copilot,Monthly,Other
3635,Chhattisgarh,35-44,Female,Runway,Weekly,Creative Projects
3636,Gujarat,35-44,Other,ChatGPT,Weekly,Entertainment
3637,Maharashtra,25-34,Other,Bard,Monthly,Education
3638,Karnataka,35-44,Male,ChatGPT,Weekly,Entertainment
3639,Assam,35-44,Male,Other,Daily,Education
3640,Rajasthan,35-44,Other,Claude,Rarely,Education
3641,Tamil Nadu,25-34,Male,ChatGPT,Daily,Creative Projects
3642,Uttar Pradesh,18-24,Male,Midjourney,Weekly,Creative Projects
3643,Assam,35-44,Other,Midjourney,Monthly,Work
3644,Rajasthan,45-54,Female,Bard,Monthly,Education
3645,Chhattisgarh,25-34,Female,Bard,Weekly,Education
3646,Maharashtra,55+,Other,Bard,Monthly,Education
3647,Gujarat,25-34,Female,DALL·E,Daily,Creative Projects
3648,Gujarat,18-24,Other,Runway,Monthly,Education
3649,Kerala,25-34,Other,Claude,Rarely,Work
3650,Tamil Nadu,55+,Male,DALL·E,Rarely,Other
3651,Tamil Nadu,45-54,Female,Other,Monthly,Work
3652,Jammu and Kashmir,55+,Other,DALL·E,Weekly,Other
3653,Jammu and Kashmir,25-34,Female,DALL·E,Daily,Creative Projects
3654,Bihar,55+,Female,Other,Weekly,Entertainment
3655,Chhattisgarh,25-34,Female,ChatGPT,Weekly,Creative Projects
3656,Chhattisgarh,45-54,Other,Copilot,Daily,Entertainment
3657,Telangana,45-54,Male,Other,Never,Other
3658,Punjab,18-24,Female,Runway,Rarely,Entertainment
3659,Assam,45-54,Other,ChatGPT,Daily,Other
3660,Kerala,35-44,Female,Other,Monthly,Entertainment
3661,Uttar Pradesh,55+,Male,Bard,Rarely,Other
3662,Chhattisgarh,55+,Female,Other,Daily,Entertainment
3663,Bihar,25-34,Other,Claude,Weekly,Other
3664,Assam,45-54,Female,Other,Weekly,Work
3665,West Bengal,18-24,Female,DALL·E,Daily,Education
3666,West Bengal,18-24,Female,ChatGPT,Monthly,Work
3667,Haryana,18-24,Male,Runway,Never,Creative Projects
3668,Chhattisgarh,35-44,Female,Midjourney,Weekly,Entertainment
3669,Delhi,45-54,Other,Runway,Monthly,Other
3670,Odisha,18-24,Female,DALL·E,Weekly,Work
3671,Jammu and Kashmir,35-44,Female,Runway,Rarely,Work
